sample index,audio_file_name,image_file_name,Layer number,class_name
960,sample_1_960.wav,sample_1_960.jpg,11,Defect-free
961,sample_1_961.wav,sample_1_961.jpg,11,Defect-free
962,sample_1_962.wav,sample_1_962.jpg,11,Defect-free
963,sample_1_963.wav,sample_1_963.jpg,11,Defect-free
964,sample_1_964.wav,sample_1_964.jpg,11,Defect-free
965,sample_1_965.wav,sample_1_965.jpg,11,Defect-free
966,sample_1_966.wav,sample_1_966.jpg,11,Defect-free
967,sample_1_967.wav,sample_1_967.jpg,11,Defect-free
968,sample_1_968.wav,sample_1_968.jpg,11,Defect-free
969,sample_1_969.wav,sample_1_969.jpg,11,Defect-free
970,sample_1_970.wav,sample_1_970.jpg,11,Defect-free
971,sample_1_971.wav,sample_1_971.jpg,11,Defect-free
972,sample_1_972.wav,sample_1_972.jpg,11,Defect-free
973,sample_1_973.wav,sample_1_973.jpg,11,Defect-free
974,sample_1_974.wav,sample_1_974.jpg,11,Defect-free
975,sample_1_975.wav,sample_1_975.jpg,11,Defect-free
976,sample_1_976.wav,sample_1_976.jpg,11,Defect-free
977,sample_1_977.wav,sample_1_977.jpg,11,Defect-free
978,sample_1_978.wav,sample_1_978.jpg,11,Defect-free
979,sample_1_979.wav,sample_1_979.jpg,11,Defect-free
980,sample_1_980.wav,sample_1_980.jpg,11,Defect-free
981,sample_1_981.wav,sample_1_981.jpg,11,Defect-free
982,sample_1_982.wav,sample_1_982.jpg,11,Defect-free
983,sample_1_983.wav,sample_1_983.jpg,11,Defect-free
984,sample_1_984.wav,sample_1_984.jpg,11,Defect-free
985,sample_1_985.wav,sample_1_985.jpg,11,Defect-free
986,sample_1_986.wav,sample_1_986.jpg,11,Defect-free
987,sample_1_987.wav,sample_1_987.jpg,11,Defect-free
988,sample_1_988.wav,sample_1_988.jpg,11,Defect-free
989,sample_1_989.wav,sample_1_989.jpg,11,Defect-free
990,sample_1_990.wav,sample_1_990.jpg,11,Defect-free
991,sample_1_991.wav,sample_1_991.jpg,11,Defect-free
992,sample_1_992.wav,sample_1_992.jpg,11,Defect-free
993,sample_1_993.wav,sample_1_993.jpg,11,Defect-free
994,sample_1_994.wav,sample_1_994.jpg,11,Defect-free
995,sample_1_995.wav,sample_1_995.jpg,11,Defect-free
996,sample_1_996.wav,sample_1_996.jpg,11,Defect-free
997,sample_1_997.wav,sample_1_997.jpg,11,Defect-free
998,sample_1_998.wav,sample_1_998.jpg,11,Defect-free
999,sample_1_999.wav,sample_1_999.jpg,11,Defect-free
1000,sample_1_1000.wav,sample_1_1000.jpg,11,Defect-free
1001,sample_1_1001.wav,sample_1_1001.jpg,11,Defect-free
1002,sample_1_1002.wav,sample_1_1002.jpg,11,Defect-free
1003,sample_1_1003.wav,sample_1_1003.jpg,11,Defect-free
1004,sample_1_1004.wav,sample_1_1004.jpg,11,Defective
1005,sample_1_1005.wav,sample_1_1005.jpg,11,Defective
1006,sample_1_1006.wav,sample_1_1006.jpg,11,Defect-free
1007,sample_1_1007.wav,sample_1_1007.jpg,11,Defect-free
1008,sample_1_1008.wav,sample_1_1008.jpg,11,Defect-free
1009,sample_1_1009.wav,sample_1_1009.jpg,11,Defect-free
1010,sample_1_1010.wav,sample_1_1010.jpg,11,Defect-free
1011,sample_1_1011.wav,sample_1_1011.jpg,11,Defect-free
1012,sample_1_1012.wav,sample_1_1012.jpg,11,Defect-free
1013,sample_1_1013.wav,sample_1_1013.jpg,,Laser-off
1014,sample_1_1014.wav,sample_1_1014.jpg,,Laser-off
1015,sample_1_1015.wav,sample_1_1015.jpg,,Laser-off
1016,sample_1_1016.wav,sample_1_1016.jpg,,Laser-off
1017,sample_1_1017.wav,sample_1_1017.jpg,,Laser-off
1018,sample_1_1018.wav,sample_1_1018.jpg,12,Defect-free
1019,sample_1_1019.wav,sample_1_1019.jpg,12,Defect-free
1020,sample_1_1020.wav,sample_1_1020.jpg,12,Defect-free
1021,sample_1_1021.wav,sample_1_1021.jpg,12,Defect-free
1022,sample_1_1022.wav,sample_1_1022.jpg,12,Defect-free
1023,sample_1_1023.wav,sample_1_1023.jpg,12,Defect-free
1024,sample_1_1024.wav,sample_1_1024.jpg,12,Defect-free
1025,sample_1_1025.wav,sample_1_1025.jpg,12,Defect-free
1026,sample_1_1026.wav,sample_1_1026.jpg,12,Defect-free
1027,sample_1_1027.wav,sample_1_1027.jpg,12,Defect-free
1028,sample_1_1028.wav,sample_1_1028.jpg,12,Defective
1029,sample_1_1029.wav,sample_1_1029.jpg,12,Defect-free
1030,sample_1_1030.wav,sample_1_1030.jpg,12,Defect-free
1031,sample_1_1031.wav,sample_1_1031.jpg,12,Defect-free
1032,sample_1_1032.wav,sample_1_1032.jpg,12,Defect-free
1033,sample_1_1033.wav,sample_1_1033.jpg,12,Defect-free
1034,sample_1_1034.wav,sample_1_1034.jpg,12,Defect-free
1035,sample_1_1035.wav,sample_1_1035.jpg,12,Defect-free
1036,sample_1_1036.wav,sample_1_1036.jpg,12,Defect-free
1037,sample_1_1037.wav,sample_1_1037.jpg,12,Defect-free
1038,sample_1_1038.wav,sample_1_1038.jpg,12,Defect-free
1039,sample_1_1039.wav,sample_1_1039.jpg,12,Defect-free
1040,sample_1_1040.wav,sample_1_1040.jpg,12,Defect-free
1041,sample_1_1041.wav,sample_1_1041.jpg,12,Defect-free
1042,sample_1_1042.wav,sample_1_1042.jpg,12,Defect-free
1043,sample_1_1043.wav,sample_1_1043.jpg,12,Defect-free
1044,sample_1_1044.wav,sample_1_1044.jpg,12,Defect-free
1045,sample_1_1045.wav,sample_1_1045.jpg,12,Defect-free
1046,sample_1_1046.wav,sample_1_1046.jpg,12,Defect-free
1047,sample_1_1047.wav,sample_1_1047.jpg,12,Defect-free
1048,sample_1_1048.wav,sample_1_1048.jpg,12,Defect-free
1049,sample_1_1049.wav,sample_1_1049.jpg,12,Defect-free
1050,sample_1_1050.wav,sample_1_1050.jpg,12,Defect-free
1051,sample_1_1051.wav,sample_1_1051.jpg,12,Defect-free
1052,sample_1_1052.wav,sample_1_1052.jpg,12,Defect-free
1053,sample_1_1053.wav,sample_1_1053.jpg,12,Defect-free
1054,sample_1_1054.wav,sample_1_1054.jpg,12,Defect-free
1055,sample_1_1055.wav,sample_1_1055.jpg,12,Defect-free
1056,sample_1_1056.wav,sample_1_1056.jpg,12,Defect-free
1057,sample_1_1057.wav,sample_1_1057.jpg,12,Defect-free
1058,sample_1_1058.wav,sample_1_1058.jpg,12,Defect-free
1059,sample_1_1059.wav,sample_1_1059.jpg,12,Defect-free
1060,sample_1_1060.wav,sample_1_1060.jpg,12,Defect-free
1061,sample_1_1061.wav,sample_1_1061.jpg,12,Defect-free
1062,sample_1_1062.wav,sample_1_1062.jpg,12,Defect-free
1063,sample_1_1063.wav,sample_1_1063.jpg,12,Defect-free
1064,sample_1_1064.wav,sample_1_1064.jpg,12,Defect-free
1065,sample_1_1065.wav,sample_1_1065.jpg,12,Defect-free
1066,sample_1_1066.wav,sample_1_1066.jpg,12,Defect-free
1067,sample_1_1067.wav,sample_1_1067.jpg,12,Defect-free
1068,sample_1_1068.wav,sample_1_1068.jpg,12,Defect-free
1069,sample_1_1069.wav,sample_1_1069.jpg,12,Defect-free
1070,sample_1_1070.wav,sample_1_1070.jpg,12,Defect-free
1071,sample_1_1071.wav,sample_1_1071.jpg,12,Defect-free
1072,sample_1_1072.wav,sample_1_1072.jpg,12,Defect-free
1073,sample_1_1073.wav,sample_1_1073.jpg,12,Defect-free
1074,sample_1_1074.wav,sample_1_1074.jpg,12,Defect-free
1075,sample_1_1075.wav,sample_1_1075.jpg,12,Defect-free
1076,sample_1_1076.wav,sample_1_1076.jpg,12,Defect-free
1077,sample_1_1077.wav,sample_1_1077.jpg,12,Defect-free
1078,sample_1_1078.wav,sample_1_1078.jpg,12,Defect-free
1079,sample_1_1079.wav,sample_1_1079.jpg,12,Defect-free
1080,sample_1_1080.wav,sample_1_1080.jpg,12,Defect-free
1081,sample_1_1081.wav,sample_1_1081.jpg,12,Defect-free
1082,sample_1_1082.wav,sample_1_1082.jpg,12,Defect-free
1083,sample_1_1083.wav,sample_1_1083.jpg,12,Defect-free
1084,sample_1_1084.wav,sample_1_1084.jpg,12,Defective
1085,sample_1_1085.wav,sample_1_1085.jpg,12,Defective
1086,sample_1_1086.wav,sample_1_1086.jpg,12,Defective
1087,sample_1_1087.wav,sample_1_1087.jpg,12,Defective
1088,sample_1_1088.wav,sample_1_1088.jpg,12,Defect-free
1089,sample_1_1089.wav,sample_1_1089.jpg,12,Defect-free
1090,sample_1_1090.wav,sample_1_1090.jpg,12,Defect-free
1091,sample_1_1091.wav,sample_1_1091.jpg,12,Defect-free
1092,sample_1_1092.wav,sample_1_1092.jpg,12,Defect-free
1093,sample_1_1093.wav,sample_1_1093.jpg,12,Defect-free
1094,sample_1_1094.wav,sample_1_1094.jpg,12,Defect-free
1095,sample_1_1095.wav,sample_1_1095.jpg,12,Defect-free
1096,sample_1_1096.wav,sample_1_1096.jpg,12,Defective
1097,sample_1_1097.wav,sample_1_1097.jpg,12,Defective
1098,sample_1_1098.wav,sample_1_1098.jpg,12,Defective
1099,sample_1_1099.wav,sample_1_1099.jpg,12,Defective
1100,sample_1_1100.wav,sample_1_1100.jpg,12,Defect-free
1101,sample_1_1101.wav,sample_1_1101.jpg,12,Defect-free
1102,sample_1_1102.wav,sample_1_1102.jpg,12,Defect-free
1103,sample_1_1103.wav,sample_1_1103.jpg,12,Defect-free
1104,sample_1_1104.wav,sample_1_1104.jpg,12,Defect-free
1105,sample_1_1105.wav,sample_1_1105.jpg,12,Defect-free
1106,sample_1_1106.wav,sample_1_1106.jpg,,Laser-off
1107,sample_1_1107.wav,sample_1_1107.jpg,,Laser-off
1108,sample_1_1108.wav,sample_1_1108.jpg,,Laser-off
1109,sample_1_1109.wav,sample_1_1109.jpg,,Laser-off
1110,sample_1_1110.wav,sample_1_1110.jpg,,Laser-off
1111,sample_1_1111.wav,sample_1_1111.jpg,,
1112,sample_1_1112.wav,sample_1_1112.jpg,13,Defect-free
1113,sample_1_1113.wav,sample_1_1113.jpg,13,Defect-free
1114,sample_1_1114.wav,sample_1_1114.jpg,13,Defect-free
1115,sample_1_1115.wav,sample_1_1115.jpg,13,Defect-free
1116,sample_1_1116.wav,sample_1_1116.jpg,13,Defect-free
1117,sample_1_1117.wav,sample_1_1117.jpg,13,Defect-free
1118,sample_1_1118.wav,sample_1_1118.jpg,13,Defect-free
1119,sample_1_1119.wav,sample_1_1119.jpg,13,Defect-free
1120,sample_1_1120.wav,sample_1_1120.jpg,13,Defect-free
1121,sample_1_1121.wav,sample_1_1121.jpg,13,Defect-free
1122,sample_1_1122.wav,sample_1_1122.jpg,13,Defective
1123,sample_1_1123.wav,sample_1_1123.jpg,13,Defect-free
1124,sample_1_1124.wav,sample_1_1124.jpg,13,Defect-free
1125,sample_1_1125.wav,sample_1_1125.jpg,13,Defect-free
1126,sample_1_1126.wav,sample_1_1126.jpg,13,Defect-free
1127,sample_1_1127.wav,sample_1_1127.jpg,13,Defect-free
1128,sample_1_1128.wav,sample_1_1128.jpg,13,Defect-free
1129,sample_1_1129.wav,sample_1_1129.jpg,13,Defect-free
1130,sample_1_1130.wav,sample_1_1130.jpg,13,Defect-free
1131,sample_1_1131.wav,sample_1_1131.jpg,13,Defective
1132,sample_1_1132.wav,sample_1_1132.jpg,13,Defective
1133,sample_1_1133.wav,sample_1_1133.jpg,13,Defect-free
1134,sample_1_1134.wav,sample_1_1134.jpg,13,Defect-free
1135,sample_1_1135.wav,sample_1_1135.jpg,13,Defect-free
1136,sample_1_1136.wav,sample_1_1136.jpg,13,Defect-free
1137,sample_1_1137.wav,sample_1_1137.jpg,13,Defect-free
1138,sample_1_1138.wav,sample_1_1138.jpg,13,Defect-free
1139,sample_1_1139.wav,sample_1_1139.jpg,13,Defect-free
1140,sample_1_1140.wav,sample_1_1140.jpg,13,Defect-free
1141,sample_1_1141.wav,sample_1_1141.jpg,13,Defective
1142,sample_1_1142.wav,sample_1_1142.jpg,13,Defect-free
1143,sample_1_1143.wav,sample_1_1143.jpg,13,Defect-free
1144,sample_1_1144.wav,sample_1_1144.jpg,13,Defect-free
1145,sample_1_1145.wav,sample_1_1145.jpg,13,Defect-free
1146,sample_1_1146.wav,sample_1_1146.jpg,13,Defect-free
1147,sample_1_1147.wav,sample_1_1147.jpg,13,Defect-free
1148,sample_1_1148.wav,sample_1_1148.jpg,13,Defective
1149,sample_1_1149.wav,sample_1_1149.jpg,13,Defect-free
1150,sample_1_1150.wav,sample_1_1150.jpg,13,Defective
1151,sample_1_1151.wav,sample_1_1151.jpg,13,Defect-free
1152,sample_1_1152.wav,sample_1_1152.jpg,13,Defect-free
1153,sample_1_1153.wav,sample_1_1153.jpg,13,Defective
1154,sample_1_1154.wav,sample_1_1154.jpg,13,Defective
1155,sample_1_1155.wav,sample_1_1155.jpg,13,Defective
1156,sample_1_1156.wav,sample_1_1156.jpg,13,Defect-free
1157,sample_1_1157.wav,sample_1_1157.jpg,13,Defect-free
1158,sample_1_1158.wav,sample_1_1158.jpg,13,Defect-free
1159,sample_1_1159.wav,sample_1_1159.jpg,13,Defect-free
1160,sample_1_1160.wav,sample_1_1160.jpg,13,Defect-free
1161,sample_1_1161.wav,sample_1_1161.jpg,13,Defect-free
1162,sample_1_1162.wav,sample_1_1162.jpg,13,Defect-free
1163,sample_1_1163.wav,sample_1_1163.jpg,13,Defect-free
1164,sample_1_1164.wav,sample_1_1164.jpg,13,Defect-free
1165,sample_1_1165.wav,sample_1_1165.jpg,13,Defect-free
1166,sample_1_1166.wav,sample_1_1166.jpg,13,Defect-free
1167,sample_1_1167.wav,sample_1_1167.jpg,13,Defect-free
1168,sample_1_1168.wav,sample_1_1168.jpg,13,Defect-free
1169,sample_1_1169.wav,sample_1_1169.jpg,13,Defect-free
1170,sample_1_1170.wav,sample_1_1170.jpg,13,Defect-free
1171,sample_1_1171.wav,sample_1_1171.jpg,13,Defect-free
1172,sample_1_1172.wav,sample_1_1172.jpg,13,Defective
1173,sample_1_1173.wav,sample_1_1173.jpg,13,Defect-free
1174,sample_1_1174.wav,sample_1_1174.jpg,13,Defect-free
1175,sample_1_1175.wav,sample_1_1175.jpg,13,Defective
1176,sample_1_1176.wav,sample_1_1176.jpg,13,Defect-free
1177,sample_1_1177.wav,sample_1_1177.jpg,13,Defect-free
1178,sample_1_1178.wav,sample_1_1178.jpg,13,Defect-free
1179,sample_1_1179.wav,sample_1_1179.jpg,13,Defect-free
1180,sample_1_1180.wav,sample_1_1180.jpg,13,Defect-free
1181,sample_1_1181.wav,sample_1_1181.jpg,13,Defect-free
1182,sample_1_1182.wav,sample_1_1182.jpg,13,Defect-free
1183,sample_1_1183.wav,sample_1_1183.jpg,13,Defect-free
1184,sample_1_1184.wav,sample_1_1184.jpg,13,Defect-free
1185,sample_1_1185.wav,sample_1_1185.jpg,13,Defect-free
1186,sample_1_1186.wav,sample_1_1186.jpg,13,Defective
1187,sample_1_1187.wav,sample_1_1187.jpg,13,Defective
1188,sample_1_1188.wav,sample_1_1188.jpg,13,Defective
1189,sample_1_1189.wav,sample_1_1189.jpg,13,Defective
1190,sample_1_1190.wav,sample_1_1190.jpg,13,Defective
1191,sample_1_1191.wav,sample_1_1191.jpg,13,Defective
1192,sample_1_1192.wav,sample_1_1192.jpg,13,Defect-free
1193,sample_1_1193.wav,sample_1_1193.jpg,13,Defect-free
1194,sample_1_1194.wav,sample_1_1194.jpg,13,Defect-free
1195,sample_1_1195.wav,sample_1_1195.jpg,13,Defect-free
1196,sample_1_1196.wav,sample_1_1196.jpg,13,Defect-free
1197,sample_1_1197.wav,sample_1_1197.jpg,13,Defect-free
1198,sample_1_1198.wav,sample_1_1198.jpg,,Laser-off
1199,sample_1_1199.wav,sample_1_1199.jpg,,Laser-off
1200,sample_1_1200.wav,sample_1_1200.jpg,,Laser-off
1201,sample_1_1201.wav,sample_1_1201.jpg,,Laser-off
1202,sample_1_1202.wav,sample_1_1202.jpg,,Laser-off
1203,sample_1_1203.wav,sample_1_1203.jpg,,Laser-off
1204,sample_1_1204.wav,sample_1_1204.jpg,14,Defective
1205,sample_1_1205.wav,sample_1_1205.jpg,14,Defective
1206,sample_1_1206.wav,sample_1_1206.jpg,14,Defective
1207,sample_1_1207.wav,sample_1_1207.jpg,14,Defective
1208,sample_1_1208.wav,sample_1_1208.jpg,14,Defective
1209,sample_1_1209.wav,sample_1_1209.jpg,14,Defective
1210,sample_1_1210.wav,sample_1_1210.jpg,14,Defect-free
1211,sample_1_1211.wav,sample_1_1211.jpg,14,Defect-free
1212,sample_1_1212.wav,sample_1_1212.jpg,14,Defect-free
1213,sample_1_1213.wav,sample_1_1213.jpg,14,Defect-free
1214,sample_1_1214.wav,sample_1_1214.jpg,14,Defective
1215,sample_1_1215.wav,sample_1_1215.jpg,14,Defective
1216,sample_1_1216.wav,sample_1_1216.jpg,14,Defective
1217,sample_1_1217.wav,sample_1_1217.jpg,14,Defective
1218,sample_1_1218.wav,sample_1_1218.jpg,14,Defective
1219,sample_1_1219.wav,sample_1_1219.jpg,14,Defective
1220,sample_1_1220.wav,sample_1_1220.jpg,14,Defective
1221,sample_1_1221.wav,sample_1_1221.jpg,14,Defective
1222,sample_1_1222.wav,sample_1_1222.jpg,14,Defective
1223,sample_1_1223.wav,sample_1_1223.jpg,14,Defective
1224,sample_1_1224.wav,sample_1_1224.jpg,14,Defective
1225,sample_1_1225.wav,sample_1_1225.jpg,14,Defective
1226,sample_1_1226.wav,sample_1_1226.jpg,14,Defective
1227,sample_1_1227.wav,sample_1_1227.jpg,14,Defective
1228,sample_1_1228.wav,sample_1_1228.jpg,14,Defective
1229,sample_1_1229.wav,sample_1_1229.jpg,14,Defective
1230,sample_1_1230.wav,sample_1_1230.jpg,14,Defective
1231,sample_1_1231.wav,sample_1_1231.jpg,14,Defective
1232,sample_1_1232.wav,sample_1_1232.jpg,14,Defective
1233,sample_1_1233.wav,sample_1_1233.jpg,14,Defective
1234,sample_1_1234.wav,sample_1_1234.jpg,14,Defective
1235,sample_1_1235.wav,sample_1_1235.jpg,14,Defective
1236,sample_1_1236.wav,sample_1_1236.jpg,14,Defective
1237,sample_1_1237.wav,sample_1_1237.jpg,14,Defective
1238,sample_1_1238.wav,sample_1_1238.jpg,14,Defective
1239,sample_1_1239.wav,sample_1_1239.jpg,14,Defective
1240,sample_1_1240.wav,sample_1_1240.jpg,14,Defective
1241,sample_1_1241.wav,sample_1_1241.jpg,14,Defective
1242,sample_1_1242.wav,sample_1_1242.jpg,14,Defective
1243,sample_1_1243.wav,sample_1_1243.jpg,14,Defective
1244,sample_1_1244.wav,sample_1_1244.jpg,14,Defective
1245,sample_1_1245.wav,sample_1_1245.jpg,14,Defective
1246,sample_1_1246.wav,sample_1_1246.jpg,14,Defective
1247,sample_1_1247.wav,sample_1_1247.jpg,14,Defective
1248,sample_1_1248.wav,sample_1_1248.jpg,14,Defective
1249,sample_1_1249.wav,sample_1_1249.jpg,14,Defective
1250,sample_1_1250.wav,sample_1_1250.jpg,14,Defective
1251,sample_1_1251.wav,sample_1_1251.jpg,14,Defective
1252,sample_1_1252.wav,sample_1_1252.jpg,14,Defective
1253,sample_1_1253.wav,sample_1_1253.jpg,14,Defective
1254,sample_1_1254.wav,sample_1_1254.jpg,14,Defective
1255,sample_1_1255.wav,sample_1_1255.jpg,14,Defective
1256,sample_1_1256.wav,sample_1_1256.jpg,14,Defective
1257,sample_1_1257.wav,sample_1_1257.jpg,14,Defective
1258,sample_1_1258.wav,sample_1_1258.jpg,14,Defective
1259,sample_1_1259.wav,sample_1_1259.jpg,14,Defective
1260,sample_1_1260.wav,sample_1_1260.jpg,14,Defective
1261,sample_1_1261.wav,sample_1_1261.jpg,14,Defective
1262,sample_1_1262.wav,sample_1_1262.jpg,14,Defective
1263,sample_1_1263.wav,sample_1_1263.jpg,14,Defective
1264,sample_1_1264.wav,sample_1_1264.jpg,14,Defective
1265,sample_1_1265.wav,sample_1_1265.jpg,14,Defective
1266,sample_1_1266.wav,sample_1_1266.jpg,14,Defective
1267,sample_1_1267.wav,sample_1_1267.jpg,14,Defective
1268,sample_1_1268.wav,sample_1_1268.jpg,14,Defective
1269,sample_1_1269.wav,sample_1_1269.jpg,14,Defective
1270,sample_1_1270.wav,sample_1_1270.jpg,14,Defective
1271,sample_1_1271.wav,sample_1_1271.jpg,14,Defective
1272,sample_1_1272.wav,sample_1_1272.jpg,14,Defective
1273,sample_1_1273.wav,sample_1_1273.jpg,14,Defective
1274,sample_1_1274.wav,sample_1_1274.jpg,14,Defective
1275,sample_1_1275.wav,sample_1_1275.jpg,14,Defective
1276,sample_1_1276.wav,sample_1_1276.jpg,14,Defective
1277,sample_1_1277.wav,sample_1_1277.jpg,14,Defective
1278,sample_1_1278.wav,sample_1_1278.jpg,14,Defective
1279,sample_1_1279.wav,sample_1_1279.jpg,14,Defective
1280,sample_1_1280.wav,sample_1_1280.jpg,14,Defective
1281,sample_1_1281.wav,sample_1_1281.jpg,14,Defective
1282,sample_1_1282.wav,sample_1_1282.jpg,14,Defective
1283,sample_1_1283.wav,sample_1_1283.jpg,14,Defective
1284,sample_1_1284.wav,sample_1_1284.jpg,14,Defective
1285,sample_1_1285.wav,sample_1_1285.jpg,14,Defective
1286,sample_1_1286.wav,sample_1_1286.jpg,14,Defective
1287,sample_1_1287.wav,sample_1_1287.jpg,14,Defective
1288,sample_1_1288.wav,sample_1_1288.jpg,14,Defective
1289,sample_1_1289.wav,sample_1_1289.jpg,14,Defective
1290,sample_1_1290.wav,sample_1_1290.jpg,,Laser-off
1291,sample_1_1291.wav,sample_1_1291.jpg,,Laser-off
1292,sample_1_1292.wav,sample_1_1292.jpg,,Laser-off
1293,sample_1_1293.wav,sample_1_1293.jpg,,Laser-off
1294,sample_1_1294.wav,sample_1_1294.jpg,,Laser-off
1295,sample_1_1295.wav,sample_1_1295.jpg,,Laser-off
1296,sample_1_1296.wav,sample_1_1296.jpg,15,Defective
1297,sample_1_1297.wav,sample_1_1297.jpg,15,Defective
1298,sample_1_1298.wav,sample_1_1298.jpg,15,Defective
1299,sample_1_1299.wav,sample_1_1299.jpg,15,Defective
1300,sample_1_1300.wav,sample_1_1300.jpg,15,Defective
1301,sample_1_1301.wav,sample_1_1301.jpg,15,Defective
1302,sample_1_1302.wav,sample_1_1302.jpg,15,Defective
1303,sample_1_1303.wav,sample_1_1303.jpg,15,Defective
1304,sample_1_1304.wav,sample_1_1304.jpg,15,Defective
1305,sample_1_1305.wav,sample_1_1305.jpg,15,Defective
1306,sample_1_1306.wav,sample_1_1306.jpg,15,Defective
1307,sample_1_1307.wav,sample_1_1307.jpg,15,Defective
1308,sample_1_1308.wav,sample_1_1308.jpg,15,Defective
1309,sample_1_1309.wav,sample_1_1309.jpg,15,Defective
1310,sample_1_1310.wav,sample_1_1310.jpg,15,Defective
1311,sample_1_1311.wav,sample_1_1311.jpg,15,Defective
1312,sample_1_1312.wav,sample_1_1312.jpg,15,Defective
1313,sample_1_1313.wav,sample_1_1313.jpg,15,Defective
1314,sample_1_1314.wav,sample_1_1314.jpg,15,Defective
1315,sample_1_1315.wav,sample_1_1315.jpg,15,Defective
1316,sample_1_1316.wav,sample_1_1316.jpg,15,Defective
1317,sample_1_1317.wav,sample_1_1317.jpg,15,Defective
1318,sample_1_1318.wav,sample_1_1318.jpg,15,Defective
1319,sample_1_1319.wav,sample_1_1319.jpg,15,Defective
1320,sample_1_1320.wav,sample_1_1320.jpg,15,Defective
1321,sample_1_1321.wav,sample_1_1321.jpg,15,Defective
1322,sample_1_1322.wav,sample_1_1322.jpg,15,Defective
1323,sample_1_1323.wav,sample_1_1323.jpg,15,Defective
1324,sample_1_1324.wav,sample_1_1324.jpg,15,Defective
1325,sample_1_1325.wav,sample_1_1325.jpg,15,Defective
1326,sample_1_1326.wav,sample_1_1326.jpg,15,Defective
1327,sample_1_1327.wav,sample_1_1327.jpg,15,Defective
1328,sample_1_1328.wav,sample_1_1328.jpg,15,Defective
1329,sample_1_1329.wav,sample_1_1329.jpg,15,Defective
1330,sample_1_1330.wav,sample_1_1330.jpg,15,Defective
1331,sample_1_1331.wav,sample_1_1331.jpg,15,Defective
1332,sample_1_1332.wav,sample_1_1332.jpg,15,Defective
1333,sample_1_1333.wav,sample_1_1333.jpg,15,Defective
1334,sample_1_1334.wav,sample_1_1334.jpg,15,Defective
1335,sample_1_1335.wav,sample_1_1335.jpg,15,Defective
1336,sample_1_1336.wav,sample_1_1336.jpg,15,Defective
1337,sample_1_1337.wav,sample_1_1337.jpg,15,Defective
1338,sample_1_1338.wav,sample_1_1338.jpg,15,Defective
1339,sample_1_1339.wav,sample_1_1339.jpg,15,Defective
1340,sample_1_1340.wav,sample_1_1340.jpg,15,Defective
1341,sample_1_1341.wav,sample_1_1341.jpg,15,Defective
1342,sample_1_1342.wav,sample_1_1342.jpg,15,Defective
1343,sample_1_1343.wav,sample_1_1343.jpg,15,Defective
1344,sample_1_1344.wav,sample_1_1344.jpg,15,Defective
1345,sample_1_1345.wav,sample_1_1345.jpg,15,Defective
1346,sample_1_1346.wav,sample_1_1346.jpg,15,Defective
1347,sample_1_1347.wav,sample_1_1347.jpg,15,Defective
1348,sample_1_1348.wav,sample_1_1348.jpg,15,Defective
1349,sample_1_1349.wav,sample_1_1349.jpg,15,Defective
1350,sample_1_1350.wav,sample_1_1350.jpg,15,Defective
1351,sample_1_1351.wav,sample_1_1351.jpg,15,Defective
1352,sample_1_1352.wav,sample_1_1352.jpg,15,Defective
1353,sample_1_1353.wav,sample_1_1353.jpg,15,Defective
1354,sample_1_1354.wav,sample_1_1354.jpg,15,Defective
1355,sample_1_1355.wav,sample_1_1355.jpg,15,Defective
1356,sample_1_1356.wav,sample_1_1356.jpg,15,Defective
1357,sample_1_1357.wav,sample_1_1357.jpg,15,Defective
1358,sample_1_1358.wav,sample_1_1358.jpg,15,Defective
1359,sample_1_1359.wav,sample_1_1359.jpg,15,Defective
1360,sample_1_1360.wav,sample_1_1360.jpg,15,Defective
1361,sample_1_1361.wav,sample_1_1361.jpg,15,Defective
1362,sample_1_1362.wav,sample_1_1362.jpg,15,Defective
1363,sample_1_1363.wav,sample_1_1363.jpg,15,Defective
1364,sample_1_1364.wav,sample_1_1364.jpg,15,Defective
1365,sample_1_1365.wav,sample_1_1365.jpg,15,Defective
1366,sample_1_1366.wav,sample_1_1366.jpg,15,Defective
1367,sample_1_1367.wav,sample_1_1367.jpg,15,Defective
1368,sample_1_1368.wav,sample_1_1368.jpg,15,Defective
1369,sample_1_1369.wav,sample_1_1369.jpg,15,Defective
1370,sample_1_1370.wav,sample_1_1370.jpg,15,Defective
1371,sample_1_1371.wav,sample_1_1371.jpg,15,Defective
1372,sample_1_1372.wav,sample_1_1372.jpg,15,Defective
1373,sample_1_1373.wav,sample_1_1373.jpg,15,Defective
1374,sample_1_1374.wav,sample_1_1374.jpg,15,Defective
1375,sample_1_1375.wav,sample_1_1375.jpg,15,Defective
1376,sample_1_1376.wav,sample_1_1376.jpg,15,Defective
1377,sample_1_1377.wav,sample_1_1377.jpg,15,Defective
1378,sample_1_1378.wav,sample_1_1378.jpg,15,Defective
1379,sample_1_1379.wav,sample_1_1379.jpg,15,Defective
1380,sample_1_1380.wav,sample_1_1380.jpg,15,Defective
1381,sample_1_1381.wav,sample_1_1381.jpg,15,Defective
1382,sample_1_1382.wav,sample_1_1382.jpg,15,Defective
1383,sample_1_1383.wav,sample_1_1383.jpg,15,Defective
1384,sample_1_1384.wav,sample_1_1384.jpg,,Laser-off
1385,sample_1_1385.wav,sample_1_1385.jpg,,Laser-off
1386,sample_1_1386.wav,sample_1_1386.jpg,,Laser-off
